overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,relevance_score,packing/outter appearance/shipping,health/ingredient,pricing/volume/quality,Cooking/how to use,Taste/texture,mentioned irrelavant info?
3,TRUE,"04 14, 2014",A1TI2L994OYRZU,B002MS9FY0,Kikaida,"Bought this and another rub at the same time. First rub smelled nice, then I stuck my nose in this jar to take a deep whiff and I chocked coughing! There is some type of vinegar attribute to it that is very pungent.
-
Still working on this rub to figure out what best to use it on. It has a very pronounced citrus flavor and turns whatever you rub it on brown unlike the typical red we get from paprika.
-
Over all it's pretty good...just different. Worth trying at least once.",Don't stick your nose in the jar,1397433600,,3,0,0,0,1,1,1
1,TRUE,"09 13, 2012",A1Q9YPEBJ5ALYD,B0025VF8OA,Joan T. Mischo,"Unfortunately, in the past two years, this product has changed drastically -- no flavor,
much thinner base and there appeared to be bits of dehydrated chicken included.

This product formerly had a creamy rich base, clams and flavor.  Why did Bumble Bee do this?
I would have been happy to pay more for what it used to be.  In its day, no other competitor's
product could touch it.","Snow's New England Clam Chowder, Ready to Serve",1347494400,2,3,0,0,0,0,-1,1
5,TRUE,"01 22, 2018",A1ICETHQ7XFS2E,B002GDC9ZI,RahRahSan,"This is a nice tonic sampler, the Q tonic is my definite favorite of the three.",Five Stars,1516579200,,1,0,1,0,0,0,1
5,TRUE,"12 18, 2014",A1NO25P9JS7JHC,B000Z93FQC,Amazon Customer,Taste delicious really good honey,Five Stars,1418860800,,1,0,0,0,0,1,1
5,TRUE,"12 30, 2014",A16SJJG437N645,B000IYYRZW,Shirley A Ward,Yum is all I can say!,Five Stars,1419897600,,,0,,0,0,,
4,TRUE,"02 13, 2016",A16VN38V60R8UO,B01133LB1E,Shelsetta Douglas,Great alternative for a cheese taste in cooking.,Four Stars,1455321600,,1,0,,,,,
5,TRUE,"04 05, 2015",A1D9QPL9VZUG2Q,B001E5E3MQ,Christine Davis,"I can only drink water because of this. Because water tastes boring, yet I drink TONS of it a day because of this flavor of Sweet Drops. I've tried their other flavors, but this is the only one I really like and it is a staple in my work and home, now, and is 100% responsible for me quitting everything but coffee (no, I don't put it in there), tea and water. Thank you for an alternative to sodas and juices filled with less-than-desirable ingredients!",I Can Only Drink Water Because of This,1428192000,,4,0,1,0,1,1,1
5,TRUE,"02 15, 2016",A367484YMKBI5,B00BUKL666,KJB73,Yum-yum--these are my husband's absolute favorites!,Five Stars,1455494400,,,0,,,,,
5,TRUE,"11 18, 2017",A2ZBKYOL7OJMJS,B017WW5QJS,Sue,Great! I use this in water on top of wood stove to provide moisture and aroma. Makes the whole house smell yummy!!,Great aroma!,1510963200,,1,0,0,0,0,0,1
5,TRUE,"03 03, 2018",A1IFVZIVVK5H3,B001CTO0YA,Andrea,Delivered on time!!!& as always delicious!!,Delivered on time!!! & as always delicious ...,1520035200,,2,1,0,0,0,1,1
5,TRUE,"09 25, 2015",A20YJSPMP7F9BP,B00778B90S,Mengqi Zhang,i love it,Five Stars,1443139200,,0,0,,,,0,
5,TRUE,"03 06, 2018",A3UA64N5NXD3X6,B00I6R0KLS,Michael G,"Good mix of coffee that both my wife and I love. We've ordered several times and been happy each and every time. There is only one flavor (chocolate) out of the 15 that we think is so-so with all others having very good and distinctive flavor and taste. If you want a ""go-to,"" variety pack of K-cups I would recommend this.",Good mix of coffee that both my wife and I ...,1520294400,,2,0,0,0,0,1,1
1,TRUE,"01 26, 2016",AJ63X431O0TP7,B00XK4JLJY,Amazon Customer,"the packaging is awful!  As I tried to unscrew the cap, the entire cap/nozzle mechanism came off the carton and spilled everywhere.",Packaging sucks!,1453766400,,2,-1,0,0,0,0,1
5,TRUE,"09 22, 2015",A24ZKL0V5RY4ZX,B00ZK6FXPG,John Sites,Excellent soda.,I drink nothing else.,1442880000,,,0,,,,,
2,TRUE,"08 04, 2013",AGYL651SRILRQ,B008ZRKZSM,W. P.,"Fits the bill for what I was looking for, but it has a very weak taste. Like 1/10 of the jar is what it would take to get a stronger PB taste going.

++Great for mixing.

--- Bland Tatse",Not as strong taste,1375574400,,2,0,0,0,0,-1,1
5,TRUE,"01 28, 2018",A29S6YGNGLL698,B00E4YNRNA,caveez,Tasted fresh and delicious.  Would buy again,Five Stars,1517097600,,2,0,1,0,0,1,1
5,TRUE,"08 09, 2016",A1SUIXF4EHADQP,B001VNGL4E,AB,Very good quality.,Five Stars,1470700800,,1,1,0,0,0,1,1
4,TRUE,"09 29, 2016",A3F6BCO5PMAGY0,B011DMQSYK,Aitha_amazon,"I didn't realized how small it was. I don't have used yet, however fast shipping, seems be good product!","Be aware, it's pretty small",1475107200,,2,1,0,0,0,0,1
5,TRUE,"06 07, 2018",A1BWVJCXY5TUJY,B004AQO72W,Rene Martell,These arrived in good condition. No melting.,Five Stars,1528329600,,2,1,0,0,0,0,1
5,TRUE,"05 28, 2012",A1W3DCQ17IBNIZ,B002ESMSRO,Amazon Customer,"I have been trying many different coffees from Amazon over the past year. I can't really decide which is the best. I just started using a package of Cameron's Woods & Water whole bean coffee and I am beginning to think that I am in love....
I will try another bag of this coffee before deciding for sure, but I think this is the one. It is very smooth, no bite. I also noticed that while many whole bean coffees are ""messy"" when you grind them, this one is not. I definitely recommend that you try it.",Very good coffee,1338163200,,3,1,0,0,0,1,1
5,TRUE,"12 14, 2015",A1358WVA02SPNC,B00B04BCFC,DebErneyDotCom,"we use this for indigestion, acid reflux problems.  works like a charm",natural solution for indigestion problems,1450051200,11,2,0,1,0,0,0,1
1,TRUE,"02 05, 2018",A358YYFTYN8O7S,B01D1Z88MW,L Choi,"I have learned that Apricot seeds create cyanide in the body.
Very dangerous. Especially for children.  I have been giving these to my 4yo because of other not allergies. There is no warning on these and no return.  Very angry.",Apricot seeds create CYANIDE in the body,1517788800,,3,0,-1,0,-1,0,1
5,TRUE,"12 7, 2015",A21CELSUJ6WEB1,B005WJV2LK,Kenneth Sartwell,Great taste!,Five Stars,1449446400,,1,0,0,0,0,0,1
5,TRUE,"12 10, 2017",A1BP8W5WBOPS0Z,B00FD2U4GU,HRIDER300,Brought because of a whey protein allergy. Works well and tastes really good.,Works well and tastes really good.,1512864000,,2,0,1,0,0,1,1
5,TRUE,"12 1, 2014",AB7ZZIFHU34VD,B001EQ54AA,MK,as stated,Five Stars,1417392000,,,0,,,,,
5,TRUE,"02 25, 2013",A1XI4B5C4T7AIH,B009E7YC54,MICHELLE WELCH,"PB2 is a staple item in my cupboard, I use it in shakes, I make recipes with it, I reconstitute it with water and have it on apples.  I live on an island where PB2 is not found on shelves, so I buy it by the case....and this is a great deal for me!",always yummy,1361750400,,3,0,0,1,1,0,1
5,TRUE,"10 30, 2017",AXROM2VLICIN6,B01EIA2YXI,Edwin Solomon,Very good taste and good price,Five Stars,1509321600,,2,0,0,1,0,1,1
1,TRUE,"05 22, 2017",A2LHDVHC197H4W,B00J5HD588,marissa,I ordered these for my mother on Mother's Day.... they looked gorgeous when they arrived but by day 3 they were all brown and none of the closed ones ever bloomed... disappointed,disappointed,1495411200,,1,0,0,0,0,0,0
1,TRUE,"05 05, 2016",AIGOK4UFNILL9,B00YU1OAHE,qwertyuiop,Super small steak! The picture looks so much bigger,"Small, very small",1462406400,4,2,0,0,-1,0,0,1
5,TRUE,"10 15, 2017",A1E7859134B1IH,B00BEAZTGA,Amazon Customer,These are delicious!,Five Stars,1508025600,,,0,,,,,
5,TRUE,"12 8, 2015",A2FN15S8QI5QDU,B003ZXCA2U,Mikey &#039;Killer&#039;,These are the best. Don't act like you think otherwise. You know.,DELICIOUS,1449532800,,,0,,,0,0,
5,TRUE,"12 25, 2012",AZ2Q8WUBMVCN3,B000LB63TA,Jon E. Rosenthal,Not much to say....except that this salt rockz!  We love the festive color and the salt is high quality and perfect for rimming glasses.  Highly recommended!,Excellent festive margarita salt!,1356393600,,2,0,0,0,0,1,0
1,TRUE,"02 02, 2014",A2ICWAIQYS390K,B00HBF2WDK,TS,"This product is not USDA Organic as advertised as of this date. In addition, it is roasted in peanut oil. Returns are prohibited.",False description - NOT USDA Organic,1391299200,,2,-1,0,0,0,0,1
4,TRUE,"05 20, 2015",A2044PXK9R3H83,B00IYBYUIK,Pipsqueak,Good Tea.,Enjoyed to a T.,1432080000,,1,0,0,0,0,0,1
5,TRUE,"03 04, 2016",A1VOLDZBCDAQW2,B002RBTVC8,Danielle H,I got a fantastic deal on these and i filled my husbands Christmas stocking and our candy dish!,Delcious!,1457049600,,2,0,0,1,0,0,1
5,TRUE,"12 28, 2014",A2D5XKOHE2UDQQ,B00KSIE39I,gary froman,good k-cup for brakfust,Five Stars,1419724800,,,0,,,,,
5,TRUE,"02 27, 2014",AVPNN6DN0WK1X,B007VDOZEQ,Jon Frum,"This is the real thing, posting it from Park Royal in London, did seem to be an odd way to do business, but oh so worthwhile.",Forget Vegemite,1393459200,,,0,,,,,
5,TRUE,"05 25, 2010",A2Z1QSSSLPQVZS,B000VKA68A,Ms. Stolte,"If you enjoy a bowl of ramen noodle soup, but are looking for something healthier, this is for you.
I just whipped up some of this with tofu and veggies yeterday. Just make sure not to overcook it, because it'll be less tasty.",Tasty.,1274745600,8,3,0,0,0,1,-1,1
5,TRUE,"11 24, 2016",AU0EB14F7R5BE,B01BB1BRGW,vanessa thomas,This tea does everything it says. Not bad tasting it you want to drink it without sugar or honey. Detoxing is good for everyone. And dieters tea good for elimating waste. Recommend,Not bad tasting it you want to drink it without sugar ...,1479945600,3,4,0,1,0,1,1,1
5,TRUE,"08 24, 2011",A1W1JIPH6WU7UF,B000N62PRC,SVK,"This is the first time I am buying ginger, so I am not an expert, but it came fast, well packaged, and is what the description says.",Good product,1314144000,,2,1,0,0,0,0,1
5,TRUE,"04 04, 2016",A2Y774RR1LUVNH,B00C7W76SI,David Whitcher,"I can see why this coffee is lauded as one of the best. It has been a while since I have had a coffee this smooth!  It is also rare to have a single origin bean be this balanced. Usually it takes a careful blend to get a brew that balances every great characteristic of coffee so well. Yet, there is nothing bland about it. The cupping notes in the description are right on - a wonderful berry fruit without being overly acidic. Thank you Lavanta.",A must try.,1459728000,2,2,0,0,0,0,1,1
5,TRUE,"01 28, 2015",AC42SAIJPPV7E,B000HRS7OM,Mike Swanson,best tea around,Five Stars,1422403200,,1,0,0,0,0,1,1
5,TRUE,"02 20, 2018",AXZPSRWKSDO27,B003ZT61E2,KPM,Yummy. So glad it was still available after Christmas.  :),So glad it was still available after Christmas,1519084800,,1,0,0,0,0,1,1
5,TRUE,"01 29, 2018",A1P2FSUY9AZZBP,B00NOFC362,Ashley Barr,These are crazy delicious. If you love matcha/green tea flavor. Very fresh! Took awhile to get here but worth the wait!,If you love matcha/green tea flavor,1517184000,,2,0,0,0,0,1,1
5,TRUE,"05 16, 2016",A333T4GFH84LNQ,B000LLMATM,Diana M. Walton,Will order again.,Five Stars,1463356800,,,0,,,,,
5,TRUE,"11 26, 2014",A2ACY2WT2MNPUX,B001TGX87Q,Kelly Barry,Great taste to them help my daughter with the motion sickness.,Five Stars,1416960000,,2,0,0,0,0,1,1
5,TRUE,"12 20, 2014",ATCY52ZP70FKP,B002EDDA2Q,Martinator,5-Stars all the way! Thanks!,Five Stars,1419033600,,1,0,,,,,
5,TRUE,"04 24, 2017",AM2RN2P8LTF12,B00GFZE19K,Amazon Customer,Soooooooo good! Soft and creamy. Just the right amount of salt.,Can't stop eating them!,1492992000,,3,0,0,0,0,1,1
4,TRUE,"02 25, 2015",A1WTH57ID4YX7K,B0019NC8F2,Wil,"Works great but you need the use a lot of salt, almost half a box per batch.",Four Stars,1424822400,,2,0,0,0,-1,1,1
5,TRUE,"06 16, 2015",A3KFWHJH8FAD6B,B00IGY1JB6,A. Blesi,"Fantastic!  Large, fresh and crunchy!  The peanuts are well seasoned, but not overly seasoned with very fine grind sea salt and black pepper.  Friends and family are also enjoying shares of them.  Great snack, I'll reorder!",Them's Some Nuts!!,1434412800,,4,0,0,0,0,1,1
5,TRUE,"05 27, 2016",AQYIQ3BSCMUMM,B00BBL9D78,Sue Henry,It's like ambrosia!,Five Stars,1464307200,,1,0,0,0,0,0,1
5,TRUE,"12 24, 2014",A1DAF13H9LAZC1,B003LPKEPC,Linda Hollandsworth,Put in my morning smoothie and don't get hungry till lunch,Five Stars,1419379200,,1,0,0,0,0,0,1
1,TRUE,"03 21, 2015",A37J7746WJ3N05,B000LKTB90,Dan Yakskoviak,"My family has been eating this pasta for years but after this batch, that will be the end of it. This new formula with the old name is misleading, it should be called Ancient Harvest Corn Pasta, Angel Hair Style. It is really thin now, not spaghetti size but an angel hair pasta size. There is so much corn that it tastes like corn, probably just a pinch of quinoa. You have to rinse it or it sticks together into a great big disgusting ball.","There is so much corn that it tastes like corn, probably just a pinch of quinoa",1426896000,8,4,-1,0,0,-1,0,1
5,TRUE,"11 27, 2017",A2I46H65PIVCZG,B0054EIZZ4,B.Fowers,The perfect sprinkles for a pig party.,Five Stars,1511740800,,1,0,,0,,,
5,TRUE,"10 3, 2016",A3TO6ZYUERFEH8,B00S05OU5S,Amazon Customer,Thank you,Five Stars,1475452800,,1,0,,,,,
3,TRUE,"06 06, 2015",A1VWK2CL2VL8DR,B004IMEU4S,Silverlock,Ordered this for my wife.  She had a few and decided it wasn't quite to her taste.  Who knew?  Guess it didn't stack up to her regular Earl Grey blend.,Ordered this for my wife. She had a few ...,1433548800,,2,0,0,0,0,0,1
5,TRUE,"03 15, 2015",A2IISSPADWSGKX,B00LFSSXDM,Lorene reneau,"great product, very fast delivery!  will definitely use again and would highly recommend!",great product,1426377600,,2,0,0,0,0,1,1
5,TRUE,"10 30, 2014",AG8I8JB09U65T,B000HRS7OM,Brian,"I haven't found a better breakfast tea.  If you know of one, tell me!",Best I've found,1414627200,,2,0,0,0,0,1,1
5,TRUE,"02 05, 2016",A3HOTZ0EZIH43K,B00IN4F92E,Lisa Kirk,Very tasty!,Five Stars,1454630400,,1,0,0,0,0,1,1
5,TRUE,"11 27, 2014",A3GU7RVX00W8V3,B00B2JRO3O,sunflowerjudy,Love these cookies!,Five Stars,1417046400,,1,0,0,0,0,0,1
3,TRUE,"04 04, 2015",A1MSA8K1YAOOP4,B004CH61Y6,Gillian Teixeira,"I needed these for a sports themed favor bag.  I got them in great time, but they were not as pictured as well. I was fine with the new style box just not happy they they came in 3 packs.  Each box said it was part of a 3 pack on it and I had to take a ton of tape off of each set and a bunch of the boxes lost some of the design when we removed the tape.
The Cracker Jacks themselves were great and kids enjoyed, but I did also notice that they all had the same sticker prize which was odd.","I got them in great time, but they were not as pictured as ...",1428105600,,3,1,0,0,0,0,1
3,TRUE,"03 26, 2011",A39YGRSU1AHBEL,B0000CG6XK,Brianna,"Heard that Kona coffee is the best...so wanted to try it....I do not drink it black so really could not taste any difference. Would not bother to buy again in any form...

This was not bad coffee just expensive and nothing special.",Not worth the price..,1301097600,2,3,0,0,-1,0,-1,1
3,TRUE,"07 24, 2013",AXIKQB8QQYBF1,B00ARABK20,K. McNamara,"Average flavor. Doesn't last long (but so far that seems to be an issue for ANY gum without artificial sweeteners) but it works for when I need gum, and it doesn't stick to my teeth like some of the other ones that I have tried.",Meh,1374624000,,3,0,1,0,0,1,1
5,TRUE,"05 17, 2016",A2V0CD5WEGSMM6,B00U7U8PJQ,Melody,Love it made me enegry,Five Stars,1463443200,,1,0,0,0,0,0,0
5,TRUE,"09 27, 2017",A2PWB7XW3MI66U,B001E6GFR6,Mike Oklahoma,Great bars good price would buy again.,Five Stars,1506470400,,2,0,0,1,0,1,1
1,TRUE,"02 20, 2016",AQX68OSCXUC9F,B00LTKTCBS,Chad Ea,"Product took THREE WEEKS to arrive!!!!
Will not order again.",Three Weeks?,1455926400,,1,0,0,0,0,0,0
3,TRUE,"11 21, 2016",AA2YXSKQWPG11,B00BOXIKTK,Gardening Granna,"Very salty tasting, pepper adds interesting flavor.",Interesting product,1479686400,,2,0,0,0,0,1,1
4,TRUE,"04 20, 2015",A3Q3EG527IROZV,B00LS72AT8,Kimberly Pasqual,Came at a decent time. Some of the color looks off and has some markings on them but my 5 year old is thrilled.,good,1429488000,,2,-1,0,0,0,0,1
5,TRUE,"12 26, 2014",ASIW0PUOMNGUN,B00BE213EA,livin my life,"This is the best popcorn I've ever used.  It almost ALL pops.  I usually find 6-8 kernels out of 1/2 cup didn't pop.  The flavor is really good and pops light and fluffy. I've tried several brands of loose popping corn, even organic, and this wins overall taste, texture and performance hands down.",This is the best popcorn I've ever used,1419552000,,2,0,1,0,0,1,1
5,TRUE,"03 26, 2017",A2QJUWK841KOAA,B00EPONC16,Erica,My order arrived ahead of schedule and the candy is good.,... order arrived ahead of schedule and the candy is good.,1490486400,,2,0,0,0,0,1,1
5,TRUE,"09 06, 2015",A2BGSFPXNLAVSR,B0143F1ILM,Tasha,"These are the real deal candy raisins, exactly like you remember them. The other brands don't even come close. So glad Lake Country Candies is making these!",The Real Candy Raisin is back!,1441497600,2,1,0,0,0,0,1,1
1,TRUE,"12 28, 2016",AE4TMUYQ9P589,B0045IO2VQ,B,Tastes artificial and plugged up the Keurig.,Hated it!,1482883200,,2,0,0,0,0,-1,1
3,TRUE,"01 10, 2015",ADMEF27IRVONF,B00D5QPCCM,Caroline 147,I know this coffee got great reviews and that's why we tried it.  My husband and I found it a little too strong.,Very strong coffee.,1420848000,,2,0,0,0,0,1,1
5,TRUE,"03 10, 2018",A3C9S4WT1YY2WJ,B01911XVUY,Kindle Customer,Good cookie mix. Great frozen too!,Five Stars,1520640000,,1,0,0,0,0,1,1
5,TRUE,"08 10, 2011",A3LMTCK2F7SWZC,B003NYFT9W,Josh,"I found some of this stuff in San Francisco and really liked it, but unfortunately most stores don't seem to carry this, even ones that carry other stirrings products. Luckily I found it on Amazon!

Basically this is an upgrade over the traditional Rose's sweetened lime juice, I use it mostly in gin and tonics (with bombay sapphire) and find it complements the gin really well without making the drink taste like its full of sugar. I've also put it in some other stuff like vodka lemonades or other fruit drinks and I'm always happy with this stuff. If you use lime juice with any regularity, I'd highly suggest trying this.","Good stuff, hard to find normally",1312934400,,4,0,0,0,1,1,1
5,TRUE,"01 30, 2016",A1FISCQ7B0XLXA,B001444G5Q,oldmagnolia,I ate the whole thing,Five Stars,1454112000,,1,0,,,,,1
5,TRUE,"04 01, 2014",A3BIA5L8M4860J,B004PDE78E,Loretta R.,For a decaf coffee this is the best.  We serve it often and always get rave reviews plus it smells wonderful when brewing.,Great Decafe,1396310400,,3,0,0,0,0,1,1
5,TRUE,"07 19, 2016",A2N8J021VOU0IL,B005CQZXUY,Stanford9,Great coffee.,Five Stars,1468886400,,1,0,0,0,0,0,1
5,TRUE,"09 12, 2015",A130JWN6GFEVXY,B008QMX2SG,Carrie Maples,"We love these! Great for a quick breakfast or snack for mom, dad, and kids.",Always have these on hand,1442016000,,3,0,0,0,1,0,1
5,TRUE,"04 26, 2018",A105A6Q6JD2IVD,B00IDV0W0G,Amazon Customer,Love the taste of them nuts lol,Five Stars,1524700800,,2,0,,,,1,
5,TRUE,"09 09, 2015",A2453C60YP5C27,B005WJWTIA,Amazon Customer,The best chocolate any where .,Ghiraardelli Chocolate Sauce,1441756800,,1,,,,,,
5,TRUE,"05 10, 2017",A1UOUAR52HN8OP,B005OYMJ7E,Jun Dambara,You can definitely taste the difference from a cashew at the deli. The freshness and slight creaminess makes them pleasantly 'chewy'.,High quality cashew,1494374400,,3,,1,,,1,
5,TRUE,"09 30, 2014",AZ7EJBTYIK1EO,B00AMNO07O,S. Hieronymus,Good deal delivered timely,Five Stars,1412035200,,2,1,,,,,
4,TRUE,"07 12, 2012",AGBGNMI81VEJI,B000VS8O86,48nascargirl,"I don't usually like white chocolate, but these drops are great!  I ordered them after trying some at the local grocery store.  I like that they are small enough to snack on, but you can eat as many or as few as you'd like, so you don't have to feel guilty afterwards.  :)  They are convenient because the bag zips shut to keep them fresh for a long time.  They don't seem to melt in your hand very quickly, like I expect chocolate to do, so there must be some type of finish on them that protects them from the heat of your hand.

If you like the Cookies and Creme candy bars, you will love these drops!",Good Snack-Sized Chocolate Pieces,1342051200,,4,1,,,,1,
5,TRUE,"03 23, 2013",A1AN21F1TKJ0UU,B00542YXFW,Brian C,"When it got here, the bag was so much bigger than I had imagined.  I can't stand paying $5 for 20 little bags of tea.  This product is well worth it.",That's a lot of Tulsi!,1363996800,,3,,,1,,,
5,TRUE,"08 01, 2017",A1YQNVFUIP20ZM,B0052P22QI,Michelle,Great cookies for people who have food allergies,Five Stars,1501545600,,2,,1,,,1,
5,TRUE,"06 25, 2015",A1KY0MW052NJJ8,B00DWRX1PO,Tree Lover,"I tried this tea while in South Korea, and it immediately became my favorite green tea.  Light and delightful.",and it immediately became my favorite green tea,1435190400,3,3,,,,,,
5,TRUE,"06 24, 2015",A1KMHVXWRSLQHD,B008GZUXV2,Robert,these oats are our favorites. great taste and texture.,great taste and texture,1435104000,,2,,,,,1,
5,TRUE,"11 2, 2014",A3VRXBML560CQT,B00474ASJI,Loving Amazon,Sent this as a gift to a relative....they love this coffee.,Coffee lover's,1414886400,,,,,,,,
5,TRUE,"09 01, 2015",A2C7GK2DCCXMYR,B0012BSLWU,Julianne Petriccione,"Totally delicious, like a cup from Earth's bar. I love that the caffeine level is strong, but I have absolutely no crash like coffee gives you. Obviously, do not overdo your caffeine intake as even Mate can make you jittery if you downed a liter of it. I'm able to drink this instead of coffee, no problem. It contains twice as many antioxidants as green tea and has loads of B vitamins in it. I've been drinking Mate for many years, and this brand is prime product at an excellent price. South American natives have drank it ceremoniously for hundreds, if not thousands of years. It tastes crazy good with goji berries and honey. ***DO NOT POUR BOILED WATER OVER IT*** Rather, cold press it for an hour or use warm water for a 15 minute brew. I put it in the French press overnight for an extra strong brew. You will need a fine strainer or a handheld coffee strainer, but don't just pop it in the coffee maker - french press works perfectly. Happy Health to You!&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/EcoTeas-Organic-Yerba-Mate-Loose-Tea-Cut-Pure-Leaf-5-Pound/dp/B0012BSLWU/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">EcoTeas Organic Yerba Mate Loose Tea Cut, Pure Leaf, 5-Pound</a>",Incredible Health Benefits - Can EASILY Replace Coffee!,1441065600,2,4,,,,1,1,
2,TRUE,"02 15, 2018",A3L9U0Q0PC5RMR,B000COIT8O,Dana Fish,"I really wanted to like this gum because I'm trying to get rid of strange ingredients and chemicals in my life.  This gum definitely gets rid of chemicals and sugar, but there is just no taste to it after about 3 minutes.  I love the concept, but I prefer a stronger taste and longer-lasting flavor.",I really wanted to like this gum because I'm trying to get rid of ...,1518652800,,3,,1,,,-1,
5,TRUE,"09 09, 2015",A2A7GT9VK16284,B00IRJANBM,Libby&#039;s MumMum,I really wasn't expecting much but these were great. Very soft and flavorful!,Softest gum balls ever.,1441756800,,2,,,,,1,
5,TRUE,"07 13, 2015",A1C0WUJAJS9LZD,B00EMX6RYE,Claudine,great mix of salmiakki and fruit flavors.,Five Stars,1436745600,,2,,,,,1,
2,TRUE,"02 04, 2013",A1SJ1QWF031974,B001NC8HQS,Jim C,I bought this and was surprised they didn't list all the allergens. I can't have any dairy and this product doesn't give you a list of the ingredients.,No ingredients,1359936000,,4,,-1,,,,
5,TRUE,"06 15, 2016",A2HELV9JHIIHSN,B00U2T6KD0,Judith Schumacher,I love these. Just enough to satisfy without overdoing the calories,Five Stars,1465948800,,2,,1,,,,
5,TRUE,"09 04, 2013",A13D2182ZFNDS6,B007IS64J8,irene singer,"As usual, with Amazon purchases, I received the ice breakers on time and in perfect condition.  This product is not only extremely tasty, but only 5 calories apiece.  Best money I ever spent on candy!",MMMMMMMMMMMMMMMMMMMM...,1378252800,,3,1,1,,,,
1,TRUE,"11 10, 2015",A1BH24252CFSLT,B00OYIYO1K,Laura Scott,Both bags were stale. A lot of money and very disappointed,One Star,1447113600,,2,,,-1,,-1,
3,TRUE,"02 25, 2018",A221V8WZGB5X1Y,B00LCIYMU8,Techno Geek,Wasnt what I wanted but its a good product.,Three Stars,1519516800,,2,,,,,,
2,TRUE,"04 21, 2018",A1D6VEKJ1RMDP2,B00QHDALRQ,T. White,"The taste is okay - not bad, not great. However, this is only worth a loss of one star. The other two stars are lost for essentially false advertising. ""Sandwich bread"" is an industry standard term and conjures certain expectations about the bread you're getting - namely, that it's intended for making sandwiches.

This bread is ridiculously small. Not just smaller than an average loaf of bread, that's to be expected, given what you're buying. A single slice of this bread is literally smaller than the palm of my hand, and makes a ""sandwich"" that I can eat in two bites. Nowhere in the product description does it state how small this bread is; if there were full disclosure, I'd have been fine with it.","Deceptive, borderline dishonest advertising",1524268800,5,4,,,-1,,,
5,TRUE,"07 05, 2015",AZ6ENVGBHE5PA,B005C1GRRM,cdale,"Tasty, good energy food for exercising","Tasty, whole wheat",1436054400,,2,,,,1,1,
1,TRUE,"11 8, 2017",APY28WMB325I7,B0042YATG0,vinicius cristenson,"Awful! If you want to wast your money, buy it! Really dry and hard. Cracks when you try to cover the fake cake! Hate so much! I wish I could get my money back!",Hate so much,1510099200,,3,,,-1,,-1,
5,TRUE,"06 11, 2017",A22JMB32DSA0YV,B007PPV73C,Amazon Customer,all good,Five Stars,1497139200,,,,,,,,
4,TRUE,"04 19, 2016",A1BT9J2I6DC246,B00W2YP17E,Debbie,good,Four Stars,1461024000,,,,,,,,
4,TRUE,"06 04, 2015",A3DVV5EX9TG7FP,B00GYGLUNK,Olivia B.,"I don't taste caramel, but it's real good coffee!",but it's real good coffee!,1433376000,,2,,,,,1,
3,TRUE,"11 10, 2017",A2YFCHH9PR70FE,B002HQESEE,J. Calhoun,"Container says packaged in Ceylon from internationally sourced teas, so not 100% Ceylon grown. Very nice container with rubber seal.  Pleasant Blueberry scent. Decent tea at a good price.",Packaged there but not necessarily grown in Ceylon,1510272000,,3,,,,,1,
4,TRUE,"08 22, 2017",A122A0G0017K4T,B00YHP6UQC,Marcelo Abad C,"Little expensive, not as good as expected",not as good as,1503360000,,2,,,-1,,,
5,TRUE,"02 19, 2016",A1U47NN2TJSUUX,B001KT60G8,Amazon Customer,My granddaughter and a lady in church really loved this.,Five Stars,1455840000,,2,,,,1,,
5,TRUE,"09 25, 2016",A1KOADNZ4HXJCA,B014GCY8OG,Kelsey E.,Perfect for our wedding popcorn/snack bar!,Five Stars,1474761600,,2,,,,1,,
3,TRUE,"07 04, 2015",A1LWD17WL56A5G,B00GDIRI9O,shira,"the acidity is very low, and that's great. but the taste isn't what i hoped it would be. it felt watered down, not robust and full. i wish i had only ordered 1 instead of 3... but the shipment was very quick and it looks like a quality made product.",and that's great. but the taste isn't what i hoped it ...,1435968000,,4,,,1,,-1,
5,TRUE,"06 02, 2013",A1VMMMFNAMF87S,B0044TYIZQ,SoonerMel,I got this just before the holidays since we were hosting and I wanted a fun variety of cocoa options for the nieces and nephews. All the flavor options were great!  It was a hit.  I'll buy another variety pack again for next winter (especially the mint)!,Great variety in mixes,1370131200,2,3,,,,,1,
5,TRUE,"10 14, 2016",A3NEDED8S1IEDS,B000LKZ78E,Joni,"An easy way to add protein and fat to my breakfast, dump them in my oatmeal, or smoothie. Whenever I want to switch up egg whites with something else.
can barely taste them.
Put them in salad as well, as some additional fat. They do tend to stick everywhere in the bowl and end up being washed away.",An easy way to add protein and fat to my breakfast,1476403200,3,3,,1,,1,1,
5,TRUE,"11 22, 2017",A2MNU2WLAH3G0L,B0131A6FJA,Jojo,Was very pleased with the variety and the amount for my money,Great variety,1511308800,,2,,,1,,,
5,TRUE,"10 8, 2017",A2U10CJFG5J879,B000U0OUP6,Jan Sheridan,Keeps me from eating ice cream!,Five Stars,1507420800,,1,,,,,,
